CustomerID,recency,frequency,monetary
16168,31.46875,28,3770.6
14701,31.4736111111111,12,2486.22
13657,31.4777777777778,2,382.14
17306,31.4902777777778,21,8600.73
14550,31.4916666666667,2,765.62
13137,31.49375,9,3605.08
12627,31.4951388888889,7,4478.53
14452,31.4958333333333,2,264.44
14205,31.5027777777778,4,218.78
14173,31.5041666666667,4,450.84
16992,31.5069444444444,6,1601.86
15218,31.5083333333333,11,5756.89
17658,31.5090277777778,3,485.88
12727,31.5097222222222,9,3947.7
14866,31.5104166666667,13,14197.45
14408,31.5131944444444,7,2606.53
17711,31.5138888888889,2,385.1
17655,31.5180555555556,8,2571.74
18118,31.5194444444444,31,5595.77
14667,31.5208333333333,27,9231.2
14419,31.5263888888889,6,1058.06
17772,31.5381944444444,2,182.77
13496,31.5430555555556,3,617.93
14180,31.5444444444444,31,4640.77
16818,31.5548611111111,13,3317.97
13928,31.5604166666667,4,464.57
14209,31.5708333333333,7,2067.13
12654,31.5763888888889,5,601.98
13467,31.5826388888889,2,1083.71
15783,31.5902777777778,1,246.3
14601,31.5916666666667,1,213.96
14321,31.5923611111111,5,1530.75
14961,31.5958333333333,12,7006.58
13429,31.6180555555556,4,1006.8
12451,31.6388888888889,6,8933.52
15148,31.6520833333333,1,301.29
15619,31.6569444444444,1,336.4
13349,31.6618055555556,1,247.32
14901,32.2854166666667,10,1414.99
14511,32.2881944444444,6,1267.41
14480,32.3090277777778,1,279.05
17929,32.3326388888889,5,834.5
12657,32.3423611111111,5,1152.06
13238,32.3541666666667,5,680.83
13188,32.3555555555556,1,114.6
15601,32.3645833333333,17,6745.36
17237,32.3736111111111,2,314.69
13950,32.3861111111111,5,728.56
13266,32.3895833333333,19,3717.67
17359,32.3909722222222,1,127.86
13030,32.3958333333333,2,799.48
17806,32.4083333333333,1,546.04
16800,32.4125,1,1201.49
14290,32.4152777777778,6,2307.45
13389,32.4159722222222,3,797.96
15838,32.4166666666667,21,33350.76
17379,32.4194444444444,1,404.66
13196,32.4208333333333,4,1797.78
17188,32.4215277777778,9,2275.58
15540,32.4229166666667,1,213.3
17419,32.4256944444444,14,4200.97
18101,32.4326388888889,2,223.65
12660,32.4402777777778,1,245.1
13844,32.44375,1,361.62
17523,32.4444444444444,4,652.74
16347,32.4486111111111,2,887.65
14597,32.4493055555556,2,883.15
17019,32.4541666666667,4,1272.61
16744,32.4541666666667,7,1304.76
13590,32.4625,7,1976.12
14704,32.4645833333333,9,1546.91
16094,32.46875,6,1041.83
18096,32.4694444444444,3,911.15
17852,32.475,2,114.34
15022,32.4756944444444,4,905.04
12674,32.4847222222222,7,1919.31
14215,32.4868055555556,7,1777.92
15721,32.4902777777778,1,507.08
17299,32.4993055555556,4,669.11
18041,32.5145833333333,22,4161.14
13004,32.5229166666667,22,5613.43
16364,32.5229166666667,2,707.04
15714,32.5236111111111,2,330.88
13758,32.5340277777778,7,3190.55
15561,32.5368055555556,5,722.74
17988,32.5416666666667,8,191.17
16900,32.5486111111111,5,187.69
12427,32.55,5,708.37
14470,32.5618055555556,2,461.19
17651,32.5631944444444,14,3886.67
13418,32.5673611111111,23,5845.44
17031,32.5673611111111,2,380.35
15571,32.5819444444444,4,650.43
12906,32.5868055555556,5,2919.81
18229,32.5916666666667,20,7276.9
15511,32.5951388888889,5,909.23
13258,32.6034722222222,3,698.58
17739,32.6166666666667,8,2786.05
14741,32.6333333333333,6,1400.34
14093,33.3145833333333,1,442.85
15555,33.3201388888889,20,4758.2
13991,33.3208333333333,7,850.63
17595,33.3277777777778,2,388.79
15436,33.3298611111111,3,1122.53
18001,33.3319444444444,2,417.23
15861,33.3340277777778,9,3000.36
13610,33.3486111111111,9,1115.43
15987,33.3486111111111,7,1451.28
17231,33.3625,14,3127.82
15054,33.3736111111111,2,302.1
13546,33.3819444444444,3,626.99
18112,33.3868055555556,2,352.69
17885,33.3888888888889,1,190.19
15514,33.3888888888889,13,2963.19
14954,33.3958333333333,1,336.17
17411,33.3993055555556,4,748.94
16877,33.4256944444444,6,853.72
16005,33.4256944444444,4,615.39
15009,33.4340277777778,3,1261.78
16024,33.4402777777778,1,251.24
17068,33.4486111111111,22,4531.34
16923,33.4583333333333,26,6666.83
15351,33.4638888888889,10,1862.14
14577,33.4673611111111,4,859.71
16942,33.4722222222222,10,1894.11
13064,33.4784722222222,4,1119.49
15747,33.4819444444444,3,974.04
18156,33.4833333333333,2,734.94
17365,33.4909722222222,8,4801.56
16983,33.4930555555556,8,1920.2
17236,33.5,6,916.13
13782,33.5041666666667,6,912
17812,33.5090277777778,4,732.16
18145,33.5263888888889,4,2861.55
17769,33.5291666666667,12,3960.63
14859,33.5291666666667,5,1352.04
17864,33.53125,3,597.5
14878,33.53125,9,1485.54
16407,33.5381944444444,10,2126.93
13571,33.5506944444444,12,2092.32
13232,33.55625,7,1357.6
17813,35.3243055555556,7,1714.6
13256,35.3354166666667,1,0
15473,35.3645833333333,10,1465.2
15186,35.3763888888889,2,411.41
14710,35.3798611111111,4,606.13
17329,35.4,2,523.11
17562,35.4020833333333,8,1107.38
13437,35.4166666666667,7,3408.06
14111,35.4277777777778,5,688.6
14946,35.4354166666667,1,100.9
13332,35.4375,1,350.9
12438,35.4388888888889,2,2906.85
16814,35.4395833333333,22,6500.6
16327,35.4423611111111,6,3844.22
13048,35.4423611111111,5,1805.91
13149,35.4520833333333,4,1676.06
17557,35.4604166666667,3,541.46
14966,35.4861111111111,1,191.32
13589,35.4930555555556,2,379.65
13184,35.4986111111111,12,1648.79
13525,35.4993055555556,2,628.78
15872,35.5034722222222,2,360.93
13978,35.5166666666667,2,196.79
12681,35.5173611111111,27,13677.59
17348,35.5243055555556,5,1159.52
15737,35.5270833333333,12,1121.21
18172,35.5333333333333,25,7490.17
12531,35.5333333333333,1,125.22
17385,35.5402777777778,1,261.11
15382,35.5430555555556,8,5927.86
17624,35.5472222222222,2,843.48
12620,35.5694444444444,3,1339.41
17302,35.6,6,1119.93
16719,35.60625,8,1773.92
14703,35.6090277777778,1,318.17
16856,35.6256944444444,1,35.4
15134,35.6284722222222,8,1387.99
13579,35.6381944444444,2,467.04
15117,35.6583333333333,6,1550.13
14756,36.2409722222222,1,738.96
16668,36.2618055555556,6,306.72
17323,36.2715277777778,9,908.99
15428,36.2958333333333,1,93.78
17516,36.2979166666667,5,768.08
18188,36.3013888888889,4,1998.49
16566,36.3097222222222,6,614.01
16616,36.3118055555556,2,500.42
14805,36.3194444444444,4,554.65
14709,36.3465277777778,14,4911.14
15953,36.3527777777778,10,1634.53
18184,36.3555555555556,1,49.8
13719,36.3569444444444,5,1041.68
17247,36.3604166666667,1,282.19
12937,36.3715277777778,4,1504.27
17345,36.3729166666667,4,537.74
14277,36.3743055555556,4,3957
13207,36.3805555555556,2,250.26
15725,36.38125,1,415.25
17767,36.3875,1,271.2
13995,36.4013888888889,6,1383.49
14591,36.41875,4,1447.14
16885,36.4305555555556,3,471.51
16609,36.4361111111111,9,5450.96
17975,36.4395833333333,14,4393.61
12705,36.4465277777778,14,6814.24
17458,36.4576388888889,1,316.5
15858,36.4666666666667,5,1438.85
15502,36.4666666666667,23,5541.46
16824,36.4736111111111,2,460.64
16482,36.4770833333333,1,220.62
12388,36.4791666666667,6,2780.66
12757,36.4791666666667,19,4227.7
17133,36.48125,7,4892.24
15005,36.4826388888889,35,6180.49
17671,36.4854166666667,6,1284.08
12395,36.4861111111111,15,2998.28
15034,36.4923611111111,11,4277.66
16189,36.5090277777778,2,215.48
16157,36.5131944444444,4,644.24
14410,36.5305555555556,15,576.3
14640,36.5416666666667,8,2042.15
16173,36.5465277777778,7,1406.57
15482,36.5513888888889,16,6568.72
13588,36.5541666666667,13,2445.12
13638,36.5569444444444,1,122.64
14607,36.5590277777778,17,11341.1
17228,36.5666666666667,8,1906.09
17139,36.575,15,10585.57
16596,36.5819444444444,2,250.15
14987,36.5840277777778,2,326.4
15632,36.5895833333333,10,3147.31
14539,36.5902777777778,2,537.48
15270,36.6083333333333,9,2298.2
13277,36.6104166666667,4,258.4
12421,36.6201388888889,5,806.27
15594,36.6298611111111,6,1767.53
16343,37.2604166666667,2,370.48
15743,37.2784722222222,4,784.46
12948,37.2847222222222,8,2053.7
12557,37.2923611111111,5,11990.96
17135,37.3,7,1139.73
15393,37.3,2,231.86
15398,37.3006944444444,3,1339.63
17725,37.3097222222222,14,3371.13
13350,37.3104166666667,3,910.72
15253,37.3180555555556,6,915.3
17410,37.3430555555556,5,1214.72
13831,37.3465277777778,6,2202.99
17034,37.3652777777778,4,734.57
16660,37.3798611111111,5,810.45
12619,37.3805555555556,13,3214.81
16653,37.38125,3,1166.92
13174,37.3923611111111,3,2817.03
18084,37.41875,2,87.53
13139,37.4208333333333,8,5055.79
14099,37.4215277777778,12,3092.97
15916,37.4263888888889,10,1491.24
14335,37.4298611111111,2,468.26
13899,37.4305555555556,2,388.52
17463,37.4305555555556,6,1881.36
13018,37.4388888888889,29,7272.75
17422,37.4395833333333,10,1853.13
17469,37.4479166666667,6,1843.06
17809,37.4583333333333,15,4627.62
14675,37.4597222222222,1,604.75
14744,37.4645833333333,9,1088.53
16079,37.4666666666667,3,1352
15901,37.4701388888889,3,363.88
16255,37.4722222222222,10,2609.3
14581,37.4729166666667,1,138.6
15727,37.475,7,5178.96
13448,37.4770833333333,10,3465.67
14912,37.4798611111111,3,841.52
13650,37.4847222222222,7,1809.34
14049,37.4861111111111,6,5639.15
16066,37.5041666666667,5,1521.87
17700,37.50625,6,2508.89
14336,37.5138888888889,4,1614.91
17685,37.5166666666667,7,3191.53
16020,37.5291666666667,3,851.01
13742,37.5368055555556,14,3102.42
17010,37.5388888888889,2,185.46
13502,37.55625,3,292
12452,37.5638888888889,3,428.57
14334,37.5826388888889,9,2539.46
16185,37.5965277777778,2,529.41
16670,37.6013888888889,17,4022.46
14790,37.6055555555556,4,745.06
14020,37.6097222222222,2,642.8
15949,37.61875,2,364.72
12936,38.2694444444444,5,1012.9
16261,38.2756944444444,4,746.83
12483,38.2895833333333,13,2327.13
15965,38.3027777777778,4,845.64
17519,38.3034722222222,7,1839.07
12775,38.3104166666667,6,1351.24
15634,38.3138888888889,1,243.55
12586,38.3166666666667,2,179.94
18139,38.3208333333333,8,8393.22
17759,38.3319444444444,3,834.99
14505,38.34375,11,5818.7
15811,38.3548611111111,9,2171.32
13940,38.3645833333333,4,839.14
18249,38.3701388888889,1,95.34
12920,38.3715277777778,1,164.23
16164,38.3722222222222,4,802.53
13986,38.375,1,320.46
17297,38.3868055555556,1,131.78
13488,38.3881944444444,17,8910.61
12474,38.3895833333333,30,7116.47
17500,38.3993055555556,3,1138
17338,38.4006944444444,10,6612.18
13322,38.4020833333333,1,199.48
16422,38.4166666666667,75,33805.69
12656,38.4291666666667,8,3982.72
16633,38.4298611111111,7,2878.15
16985,38.4354166666667,11,5461.62
17371,38.4375,3,423.89
15977,38.4381944444444,2,1054.73
16722,38.4388888888889,16,4711.21
17360,38.4506944444444,3,585.79
13569,38.4534722222222,2,373.75
14506,38.4569444444444,5,2012.17
14768,38.4625,3,139.5
15150,38.4638888888889,11,5303.97
15971,38.4652777777778,12,4199.85
14467,38.4666666666667,4,598.76
14657,38.4673611111111,5,838.27
13363,38.4722222222222,2,992.5
17155,38.4736111111111,2,251.7
13832,38.4784722222222,2,40.95
15116,38.4826388888889,4,1352.75
16330,38.4833333333333,4,242.21
17075,38.5013888888889,5,813.77
15497,38.50625,3,1259.7
13268,38.50625,15,3167.64
14424,38.5083333333333,1,322.08
17073,38.5090277777778,4,1446.09
14515,38.5159722222222,6,2102.09
16655,38.5243055555556,6,3794.52
16365,38.525,9,1540.42
13499,38.5270833333333,7,1146.96
16128,38.5319444444444,5,1880.22
13681,38.5326388888889,4,827.83
16532,38.5361111111111,3,6748.8
13247,38.5423611111111,4,501.12
17324,38.5597222222222,4,990.23
16352,38.5611111111111,2,494.44
14834,38.5625,8,1698.35
16607,38.5666666666667,16,3038.67
18274,38.5708333333333,2,0
16748,38.5715277777778,5,1515.9
17600,38.5951388888889,1,161.67
15845,38.5958333333333,10,3650.87
17453,38.5958333333333,2,486.72
16107,38.5972222222222,7,3204.16
17313,38.6090277777778,2,2288.13
13456,38.6125,7,1737.82
15106,38.6138888888889,7,1407.73
14297,38.6208333333333,6,1284.06
16311,38.6291666666667,2,616.26
13403,38.6472222222222,1,75
15699,38.6486111111111,1,309.65
17432,39.26875,2,365.76
15132,39.2847222222222,5,977.93
15105,39.2958333333333,7,2298.93
13246,39.2986111111111,7,1922.1
14030,39.3,8,2360.09
17100,39.3083333333333,2,971.74
16369,39.3159722222222,3,1553.66
13862,39.3166666666667,10,2187.31
15406,39.3236111111111,4,426.61
12504,39.3319444444444,4,114
13282,39.3520833333333,6,1047.84
15115,39.3756944444444,1,340.11
12904,39.3930555555556,2,509.58
12878,39.3958333333333,3,841.64
14551,39.4333333333333,2,186.23
17625,39.4333333333333,4,2047
13739,39.4340277777778,1,216.9
15681,39.4409722222222,6,946.36
14482,39.4486111111111,6,2068.15
15163,39.4513888888889,2,304.47
15093,39.4520833333333,9,4410.14
17253,39.4590277777778,1,178.26
15179,39.4631944444444,7,2186.2
15671,39.4701388888889,10,2635.49
12984,39.4743055555556,1,97.5
16713,39.475,21,6840.23
13167,39.4833333333333,4,791.33
15857,39.4875,1,297
15527,39.4881944444444,10,2348.82
13673,39.4923611111111,2,396.92
14449,39.4958333333333,4,907.1
16406,39.5020833333333,1,163.07
15645,39.5034722222222,1,612.01
14426,39.5090277777778,16,3918.9
14587,39.5180555555556,10,1598.24
17664,39.5215277777778,2,604.64
17227,39.5479166666667,6,939.32
15567,39.55,1,186.01
13189,39.55625,2,260.68
12795,39.5645833333333,1,430.48
14883,39.5673611111111,7,756.64
12658,39.5680555555556,1,686.05
13823,39.5680555555556,2,957.66
17888,39.5708333333333,10,525.78
12349,39.5895833333333,1,1757.55
14300,39.6270833333333,1,43.2
16139,39.6409722222222,3,635.41
14447,39.6472222222222,5,1163.23
15738,39.6486111111111,19,4788.77
16366,39.6534722222222,1,327.3
13430,39.6534722222222,4,648.69
18080,39.6652777777778,2,1231.5
16399,40.325,2,408.57
13142,40.3284722222222,1,307.09
17384,40.3416666666667,2,336.4
15426,40.35,7,1429.9
15533,40.3506944444444,5,746.92
13200,40.3506944444444,4,870.09
17425,40.3541666666667,2,759.17
17738,40.3715277777778,5,1863.35
16710,40.3819444444444,10,2483.04
17758,40.3854166666667,8,3456.7
13565,40.39375,2,240.22
14984,40.3972222222222,2,213.27
18040,40.4027777777778,2,357.2
15850,40.4069444444444,2,238.85
18127,40.4131944444444,3,348.73
16666,40.4159722222222,1,118.98
12597,40.4354166666667,5,3683.13
16411,40.4423611111111,2,214.65
15988,40.4423611111111,1,158.03
15044,40.4444444444444,22,7629.38
14553,40.4444444444444,5,859.27
14359,40.4465277777778,6,882.58
16533,40.4527777777778,5,1026.94
13427,40.4569444444444,3,582.6
16212,40.4583333333333,3,681.19
18110,40.4590277777778,2,206.05
17561,40.4631944444444,1,167.62
13118,40.4680555555556,7,1125
14159,40.475,14,4678.3
14052,40.4791666666667,1,225.36
15906,40.4833333333333,8,1521.79
17555,40.4847222222222,2,483.26
16784,40.4861111111111,1,107.6
16506,40.4881944444444,2,90.3
14595,40.4916666666667,6,1740.6
16464,40.4923611111111,3,1314.68
14502,40.5069444444444,14,2351.02
16762,40.5118055555556,3,1501.38
12778,40.5145833333333,7,804.23
15963,40.51875,2,470.76
14157,40.5194444444444,3,400.43
12540,40.5201388888889,19,13309.04
15919,40.5222222222222,2,639.89
14477,40.5340277777778,5,1307.81
14881,40.5375,1,255.4
17387,40.5416666666667,2,784.11
14664,40.5423611111111,2,637.89
12702,40.5583333333333,1,219
14116,40.5631944444444,5,1382.74
13988,40.5729166666667,9,4098.8
15465,40.5756944444444,24,6945.02
13895,42.28125,5,2588.12
17621,42.2840277777778,4,1336.1
12779,42.2847222222222,12,3868.7
14902,42.2854166666667,2,314.11
16560,42.2881944444444,3,816.51
18276,42.2909722222222,3,323.36
13381,42.2923611111111,7,3626.81
17961,42.2951388888889,39,1296.44
13091,42.3,2,319.82
12697,42.3215277777778,5,939.02
14073,42.3236111111111,2,139.54
14903,42.3284722222222,10,2744.48
16350,42.3381944444444,5,1100.47
12781,42.34375,5,707.72
14820,42.3465277777778,4,507.29
14315,42.3506944444444,7,2456.98
13960,42.35625,2,230.22
16279,42.375,4,1496.68
17650,42.3805555555556,1,166.08
15494,42.38125,2,1299.23
14285,42.3819444444444,4,1910.01
15368,42.3875,1,446.94
17779,42.40625,5,642.17
13094,42.4118055555556,16,1708.86
16463,42.4159722222222,7,1383.7
17904,42.41875,2,178.92
13880,42.4277777777778,13,3219.77
17301,42.4284722222222,1,197.63
12578,42.4375,4,2753.36
12444,42.4423611111111,5,5005.46
14342,42.44375,6,607.71
13516,42.4479166666667,3,1389.41
15088,42.4486111111111,3,1140.27
15933,42.4486111111111,3,1107.46
16924,42.4631944444444,4,739.5
12498,42.4631944444444,3,403.7
14593,42.4666666666667,3,617.99
17286,42.4673611111111,1,153.92
12931,42.4729166666667,20,33462.81
15530,42.4826388888889,4,1502.35
18034,42.4847222222222,2,422.88
12391,42.4951388888889,1,460.89
13117,42.4986111111111,8,984.91
16945,42.5145833333333,19,4345.5
12380,42.5229166666667,5,2720.56
18061,42.5277777777778,10,2119.41
12618,42.5347222222222,1,177.31
14849,42.5430555555556,28,7904.28
17760,42.5444444444444,2,287.59
17159,42.5472222222222,4,1534.73
12603,42.5541666666667,1,739.2
14641,42.5541666666667,1,110.46
16511,42.5548611111111,3,950.26
16134,42.5798611111111,3,603.69
13941,42.5951388888889,7,4912.41
16414,42.5958333333333,2,126.25
13396,42.5958333333333,4,1325.29
17163,42.6270833333333,2,293.1
14434,42.6277777777778,6,1372.8
13962,42.6340277777778,2,169.55
14508,43.175,2,276.42
16871,43.1895833333333,7,2761.49
12406,43.1930555555556,3,3280.75
12445,43.2201388888889,1,133.4
14234,43.2548611111111,4,775.46
16042,43.2569444444444,7,1147.37
15983,43.2680555555556,4,1475.02
15081,43.2861111111111,6,487.35
16009,43.2979166666667,4,992.71
13138,43.2979166666667,6,962.39
13313,43.3,5,1555.32
17095,43.3055555555556,6,1088.2
15435,43.30625,1,149.29
16531,43.3131944444444,7,1244.59
13828,43.3319444444444,1,209.49
15267,43.3340277777778,5,1717.36
16070,43.3402777777778,2,852.15
12997,43.3423611111111,7,1197.94
15287,43.3513888888889,3,485.24
14416,43.3597222222222,2,490.22
17799,43.3638888888889,11,3026.08
14362,43.3694444444444,1,161.2
16656,43.3868055555556,21,8568.24
18221,43.3888888888889,6,1033.31
17985,43.4,1,634.95
13815,43.4034722222222,5,4014.91
17397,43.4111111111111,2,696.41
14034,43.4152777777778,4,512.02
12449,43.4263888888889,4,4067.29
13894,43.4340277777778,5,535.97
15864,43.4361111111111,8,1769.78
12539,43.4375,5,3852.5
17797,43.44375,3,780.43
12847,43.4472222222222,1,871.54
13160,43.4534722222222,1,91.8
17080,43.4590277777778,3,285.5
12647,43.4611111111111,13,3669.92
16186,43.4701388888889,13,3991.94
17147,43.4777777777778,6,1679.64
14112,43.4791666666667,12,2774.17
15657,43.4868055555556,1,30
15506,43.4923611111111,3,979.26
16869,43.4986111111111,5,805.62
17716,43.5,12,5505.79
16298,43.5006944444444,3,598.2
14332,43.5041666666667,3,866.31
15529,43.5215277777778,12,3967.78
13028,43.5347222222222,3,659.68
16638,43.5354166666667,11,1676.47
12567,43.5402777777778,11,9114.94
17613,43.5479166666667,17,4509.37
13871,43.5493055555556,14,6389.8
17461,43.56875,3,757.46
15124,43.5770833333333,2,184.19
12477,43.5895833333333,9,13117.01
12610,43.6013888888889,7,2057.99
13308,43.6034722222222,4,1367.61
12712,43.6145833333333,17,4241.63
17330,43.6277777777778,2,363.9
15489,43.6298611111111,4,1090.03
12356,43.6388888888889,3,2811.43
12481,43.6465277777778,11,5590.86
14948,44.2805555555556,7,1066.57
18006,44.2972222222222,1,444.68
16804,44.3034722222222,3,536.99
15805,44.3111111111111,20,5452.17
15432,44.3125,1,171.19
12500,44.3194444444444,13,4206.27
18263,44.3201388888889,4,1211.08
16278,44.3270833333333,3,537.83
12626,44.3291666666667,13,6388.35
16912,44.3395833333333,14,2528.67
12993,44.3409722222222,4,414.76
16809,44.34375,6,912.74
15967,44.3465277777778,2,418.83
15051,44.3486111111111,3,1391.61
13500,44.3506944444444,4,1136.77
12991,44.3513888888889,2,503.76
17368,44.3569444444444,9,1349.52
18075,44.3604166666667,14,2538.72
14898,44.3791666666667,8,1228.32
12910,44.3972222222222,8,3075.04
14851,44.4027777777778,2,511.35
17596,44.4090277777778,7,2827.93
17896,44.4173611111111,1,256.32
16999,44.4215277777778,2,484.82
14109,44.4229166666667,2,80.2
16204,44.4305555555556,1,405.71
13447,44.4319444444444,4,1104.23
13939,44.4354166666667,4,556.75
16085,44.4416666666667,5,981.51
13131,44.44375,4,1039.3
13629,44.44375,11,7792.36
13285,44.4451388888889,4,2709.12
13926,44.4472222222222,1,223.85
13575,44.4486111111111,5,732.07
17680,44.4708333333333,1,184.4
16669,44.4819444444444,4,1370.87
16469,44.4826388888889,4,650.43
14507,44.4854166666667,7,1368.18
15900,44.4868055555556,1,351.11
16916,44.4944444444444,2,576.26
16855,44.4979166666667,2,328.4
12731,44.5006944444444,14,18793.41
12640,44.5055555555556,3,1174.58
18246,44.5076388888889,2,596.1
17377,44.5298611111111,21,3925.92
15110,44.5305555555556,7,970.25
15584,44.5451388888889,5,722.61
17198,44.55625,3,692.22
14286,44.5597222222222,5,4595.81
14057,44.5611111111111,18,6147.4
16008,44.5611111111111,3,478.78
16245,44.5736111111111,5,1352.36
17549,44.5840277777778,2,148.86
15269,44.6027777777778,1,408.8
13816,44.6402777777778,4,555.04
13449,44.6472222222222,1,291.88
12890,45.2736111111111,1,380.47
12933,45.3069444444444,4,606.28
17357,45.3125,2,388.14
15679,45.3201388888889,4,781.28
15556,45.3277777777778,1,279.77
18181,45.3694444444444,1,382.8
14544,45.3708333333333,2,2024.45
15720,45.3833333333333,1,598.73
13614,45.3840277777778,4,1610.46
18123,45.4006944444444,2,589.44
12415,45.4013888888889,26,123725.45
15955,45.40625,16,4389.81
16557,45.4138888888889,2,281.85
17521,45.4166666666667,4,721.96
17220,45.4256944444444,14,3198.25
17153,45.4291666666667,1,213.78
13066,45.43125,3,430.9
17564,45.4395833333333,3,454.01
14522,45.4416666666667,4,974.54
14714,45.4534722222222,1,160.19
14666,45.4604166666667,1,195.25
13236,45.4652777777778,3,727.27
18043,45.4666666666667,3,559.51
13058,45.4701388888889,3,271.4
14725,45.4708333333333,1,718.08
18259,45.4763888888889,3,2338.6
12676,45.4826388888889,6,1331.39
14715,45.4930555555556,4,867.38
15524,45.49375,1,440
13846,45.4951388888889,4,847.61
14533,45.4965277777778,9,1812.62
17777,45.4986111111111,3,665.86
17974,45.5159722222222,3,740.79
13455,45.5270833333333,4,1007.35
13692,45.5298611111111,5,1466.87
13735,45.5319444444444,8,2766.18
13632,45.5479166666667,6,2117.02
15758,45.55,1,205.25
17510,45.5833333333333,1,308.48
15582,45.5868055555556,3,682.91
17314,45.5965277777778,11,2514.76
12883,45.6027777777778,4,703.47
15419,45.6090277777778,1,135.86
16423,45.6104166666667,1,346.12
16341,45.6166666666667,6,1959.38
16878,45.6305555555556,2,0
15981,45.6666666666667,8,3408.48
14680,46.2923611111111,23,26932.34
15660,46.2930555555556,12,1552.01
15050,46.3215277777778,5,1727.17
17235,46.3395833333333,2,550.06
16478,46.3395833333333,3,331
16519,46.3465277777778,2,215.08
12374,46.3493055555556,1,742.93
13835,46.3493055555556,4,834.57
13577,46.3618055555556,5,1658.3
16504,46.3625,1,484.38
12642,46.3729166666667,3,1013.26
14953,46.3756944444444,1,289.82
15781,46.3770833333333,4,333.56
15058,46.3770833333333,11,2124.99
15532,46.38125,6,1517.08
17793,46.4,1,323.04
15125,46.41875,23,11117.05
16207,46.4229166666667,1,394.38
16639,46.4256944444444,4,1169.38
16747,46.4326388888889,4,826.96
15839,46.4409722222222,5,1020.74
15458,46.4527777777778,1,161.64
17081,46.4611111111111,2,290.16
17652,46.4618055555556,18,4737.13
15863,46.4659722222222,2,68.84
18117,46.4673611111111,1,320.72
18082,46.46875,1,703.37
17538,46.4916666666667,1,98.42
14684,46.51875,5,1236.28
15168,46.5236111111111,1,106.56
12938,46.5270833333333,1,114.14
16936,46.5388888888889,1,262.68
15291,46.5402777777778,20,4596.51
16303,46.5493055555556,4,5305.83
14530,46.5569444444444,6,2925.91
14862,46.5826388888889,2,841.2
14494,46.6104166666667,1,139.56
13549,46.6111111111111,8,916.12
17663,46.6277777777778,9,1788.27
12689,46.6451388888889,2,1247.61
15365,46.6465277777778,9,1330.45
12428,46.6513888888889,12,7877.2
15203,46.6555555555556,6,1827.8
18211,46.6597222222222,5,600.07
16720,47.3180555555556,1,155.24
14382,47.3208333333333,1,626.07
13178,47.3236111111111,11,5725.47
16930,47.3243055555556,3,380.55
18069,47.3298611111111,7,2021.82
13451,47.3347222222222,6,2916.45
13603,47.3354166666667,1,164.34
14227,47.3416666666667,15,3315.71
16898,47.3444444444444,4,444.46
12508,47.3493055555556,2,398.27
12867,47.3541666666667,10,3986.22
13146,47.3548611111111,1,228.91
15411,47.3618055555556,5,1346.38
17720,47.3722222222222,4,1195.94
15449,47.3736111111111,5,971.22
15787,47.3784722222222,3,948.05
16726,47.3798611111111,5,1382.02
12865,47.3951388888889,3,1548.07
13379,47.4270833333333,3,572.56
14784,47.4375,2,289.99
17287,47.4395833333333,7,1064.11
14499,47.4576388888889,3,815.32
13700,47.4583333333333,10,2265.12
16416,47.4652777777778,4,1026.99
14882,47.4673611111111,2,589.7
13984,47.4736111111111,6,488.03
15429,47.4805555555556,3,364.9
13170,47.4868055555556,1,116.01
14487,47.4881944444444,7,1183.58
14044,47.4965277777778,4,652.82
17211,47.4979166666667,9,2299.67
13450,47.5041666666667,6,2043.72
14661,47.50625,1,107.95
13892,47.5069444444444,4,632.97
15599,47.5111111111111,2,761.74
17838,47.5152777777778,6,2312.7
17790,47.5208333333333,14,1965.55
17041,47.5270833333333,4,1065.77
17069,49.2826388888889,13,2655.22
17191,49.2930555555556,7,2095.13
12691,49.2993055555556,6,1035.8
13732,49.3409722222222,1,491.86
18014,49.3555555555556,1,166.42
13557,49.3583333333333,2,584.06
15492,49.3798611111111,2,659.46
12480,49.3805555555556,4,3281.63
17052,49.3819444444444,1,413.75
17088,49.4006944444444,4,1991.01
16332,49.4013888888889,8,1583.2
15692,49.4083333333333,1,191.04
16433,49.4104166666667,1,184.26
12517,49.4138888888889,6,2464.89
12685,49.4263888888889,6,2863.08
16460,49.4263888888889,3,814.72
16671,49.4305555555556,3,1692.27
12726,49.4340277777778,7,2609.1
15608,49.4444444444444,4,1093.68
17054,49.4611111111111,6,1353.83
15557,49.4680555555556,1,473.65
16386,49.4805555555556,2,317.2
14662,49.4909722222222,4,771.17
17512,49.4923611111111,11,2920.04
18209,49.4951388888889,1,139.1
17162,49.5180555555556,11,1707.21
14226,49.5180555555556,7,2201.64
17295,49.5493055555556,3,556.95
17015,49.5520833333333,3,1842.56
12600,49.5631944444444,11,2581.04
12589,49.5701388888889,2,646.68
14035,49.58125,5,1428.02
13727,49.5930555555556,2,333.48
14789,49.6256944444444,1,197.64
12384,49.6395833333333,3,566.16
13810,49.64375,4,899.51
14765,50.1715277777778,3,254.11
17932,50.1743055555556,3,1331.57
18135,50.1861111111111,5,681.91
16791,50.2,8,1706.28
14748,50.2270833333333,6,1311.79
16907,50.2472222222222,5,981.65
13817,50.2576388888889,2,382.98
13606,50.2597222222222,3,280.54
17901,50.2715277777778,1,110.38
